Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Opal & Diamond French Earrings","A pretty pair of French 18ct gold earrings, made circa 1880. There is a good contrast of the Royal blue enamel with the blue green of the opals which are highlighted with small diamonds.",330B,,0,550,http://www.antiquejewellerycompany.com/shop/opal-diamond-french-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Edwardian Delicate Pearl & Diamond Drop Earrings","These earrings are ideal for a bride. They are delicate and very pretty on. They are platinum fronted with gold backs, and are articulated in the middle.",102D,,0,1275,http://www.antiquejewellerycompany.com/shop/edwardian-delicate-pearl-diamond-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,1910
"Diamond & Black Enamel Drop Victorian Earrings","A pretty pair of black enamel and diamond drop earrings which were made circa 1890. They are 15ct gold and the black enamel contrasts well with the bright old cut diamonds. The tops are onyx.",206C,,0,675,http://www.antiquejewellerycompany.com/shop/diamond-black-enamel-drop-victorian-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Asprey 18ct White Gold & Diamond Double Hoop Earrings","A pair of 18ct white gold and diamond double hoop earrings in their original Asprey box made between 1960-1980. They are lovely quality and look very smart on the ear.",144C,simple,0,1250,http://www.antiquejewellerycompany.com/shop/asprey-18ct-white-gold-diamond-double-hoop-earrings/,Earrings,"Modern (1960s onwards)",sold,,
"Rose Diamond 18ct Gold Victorian Earrings","A lovely pair of rose diamond earrings, circa 1880. They are in good condition and are silver and 18ct gold.",23Z,simple,0,1000,http://www.antiquejewellerycompany.com/shop/rose-diamond-18ct-gold-victorian-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Citrine Gold Clip Earrings","A simple yet effective design, these earrings are clip on and are 9ct gold. They were made in the 1940s when clip on earrings were in fashion. The citrines are a pretty pale colour.",222C,,0,450,http://www.antiquejewellerycompany.com/shop/citrine-gold-clip-earrings/,Earrings,"Retro (1940s)",sold,,"Retro (1940s)"
"Diamond & Pearl Round Earrings","A smart pair of pearl and diamond 18ct white gold earrings which are not very old but are really attractive. The pearls are a good white, grey colour and the diamonds are evenly matched.",422C,,0,975,http://www.antiquejewellerycompany.com/shop/diamond-pearl-round-earrings/,Earrings,"Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Caged Pearl Gold Drop Edwardian Earrings","A pretty pair of baroque pearl drop earrings. They were made in the early 1900s when pearls were very fashionable and are 15ct gold.",500Z,,0,525,http://www.antiquejewellerycompany.com/shop/caged-pearl-gold-drop-edwardian-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Silver Gilt & Enamel Round Earrings","A fun pair of silver gilt earrings which have been finely enamelled in green, red and gold. They were made in the 1890s.",35D,,0,175,http://www.antiquejewellerycompany.com/shop/silver-gilt-enamel-round-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver & Niello Large Victorian Studs","An unusual pair of Victorian studs which depict two slightly risque women in niello. Niello is a black mixture of copper, silver, and lead sulphides, used as an inlay on engraved or etched metal. They are probably German or Swiss in origin.",28D,,0,525,http://www.antiquejewellerycompany.com/shop/silver-niello-large-victorian-studs/,Earrings,"Victorian (1839-1901)",available,,"Victorian (1839 -1901)"
"18ct Gold Hoop Earrings","A nice pair of ovoid hoop earrings which have been bright cut engraved with a leaf design. Very wearable and practical for every day use. They are 18ct gold and were made in the 1950s.",45D,,0,525,http://www.antiquejewellerycompany.com/shop/18ct-gold-hoop-earrings/,Earrings,"Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Victorian Black Enamel & Pearl 18ct Gold Earrings","A good pair of 18ct gold earrings which have been enamelled in black which is offset by a natural pearl in each one. They were made circa 1880 in France.",26D,simple,0,450,http://www.antiquejewellerycompany.com/shop/victorian-black-enamel-pearl-18ct-gold-earrings/,Earrings,"Victorian (1839-1901)",available,,
"Georg Jensen Silver Clip Earrings","A good pair of silver clip earrings by Georg Jensen in a flower design. They were made in the 1930s.",32D,simple,0,450,http://www.antiquejewellerycompany.com/shop/georg-jensen-silver-clip-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Victorian Wide Silver Collar","This is a good wide silver collar made circa 1880. It is English and typical of Victorian jewellery made at the time. It looks marvellous when worn as it is very dramatic.",788B,simple,0,675,http://www.antiquejewellerycompany.com/shop/victorian-wide-silver-collar/,Necklaces,"Victorian (1839-1901)",sold,,
"Yellow Enamel Norwegian Silver Necklace","A decorative silver gilt necklace which was made in the 1940s. It is enamelled in pale yellow and is typical of the style of the late 1930s and early 1940s.",931C,,0,450,http://www.antiquejewellerycompany.com/shop/yellow-enamel-norwegian-silver-necklace/,Necklaces,"Retro (1940s)",available,,"Retro (1940s)"
"Edwardian 18ct Gold & Natural Pearls Bracelet","A beautiful high quality Edwardian bracelet which is set with natural pearls in a pleasing knot and flower design. It is English and was made circa 1910.",958C,,0,1300,http://www.antiquejewellerycompany.com/shop/edwardian-18ct-gold-natural-pearls-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Brooch & Earrings by Anton Michelsen","Anton Michelsen was the founder of one of the most important jeweller families in Denmark. He established his own company in 1841 and after a short while, the company received its first commissions from the Royal family. For four generations, the company made jewellery of the highest quality. A. Michelsen is now part of Georg Jensen. This set is of the finest quality enamel work in grey and white. It is silver gilt and is in very good condition.",106D,,0,675,http://www.antiquejewellerycompany.com/shop/brooch-earrings-by-anton-michelsen/,Brooches,"Modern (1960s onwards)",available,,"Modern (1960s onwards)"
"Art Deco Moonstone, Onyx & Diamonds Bow Brooch","This brooch has carved moonstones for the bow part and at the centre are baguette cut onyx and diamonds. The bow design was used a lot in the Art Deco period. It is 18ct gold with platinum.",107D,simple,0,675,http://www.antiquejewellerycompany.com/shop/art-deco-moonstone-onyx-diamonds-bow-brooch/,Brooches,"Art Deco (1920-1935)",sold,,
"Flags Brooch","Often these flag brooches have hidden meanings or spell people's names. This one spells ANAHS (Alpha November, Alpha, Hotel, Sierra). I have to confess that I am baffled! It is 9ct gold and was made by Benzie of Cowes who were well known for making top quality nautical jewellery.",115D,simple,0,195,http://www.antiquejewellerycompany.com/shop/flags-brooch/,Brooches,"Edwardian (1901-1914)",sold,,
"Edwardian Ruby, Diamond & Pearl Circular Brooch","This brooch would make an ideal ruby wedding present. It is in good condition and is set with well matched rubies, diamonds and natural pearls. It was made circa 1910. It has a secure catch on the back.",83D,,0,975,http://www.antiquejewellerycompany.com/shop/edwardian-ruby-diamond-pearl-circular-brooch/,Brooches,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Flag Brooch","A good quality Edwardian nautical flag brooch in great condition made circa 1910.",114D,simple,0,195,http://www.antiquejewellerycompany.com/shop/flag-brooch/,Brooches,"Edwardian (1901-1914)",sold,,
"Large Carved Coral Cherub Brooch","A beautiful example of a carved coral brooch. It was made in Naples from Neapolitan coral, circa 1830, and would have been originally sold to a tourist on the Grand Tour.

The Grand Tour was the traditional trip of Europe undertaken by mainly upper-class European young men of means. The custom flourished from about 1660 until the advent of large-scale rail transit in the 1840s, and was associated with a standard itinerary. It served as an educational rite of passage. For gentlemen, some works of art were essential to demonstrate the breadth and polish they had received from their tour, which meant that they purchased portable souvenirs such as this coral brooch.",93D,simple,0,1750,http://www.antiquejewellerycompany.com/shop/large-carved-coral-cherub-brooch/,Brooches,"Georgian (1714-1830)",sold,,
"Art Deco Enamel & Marcasite Silver Watch","A very striking Art Deco watch which has been enamelled in black and red. It is set with different coloured chalcedony which has been carved to resemble leaves and flowers, and marcasite. It is articulated and was most likely made in France in the 1920s.",472B,,0,750,http://www.antiquejewellerycompany.com/shop/art-deco-enamel-marcasite-silver-watch/,Brooches,"Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"Bernard Instone Silver & Enamel Brooch","Bernard Instone was a very versatile jewellery designer. He worked with John Paul Cooper in the early days and went on to design for Sybil Dunlop. He moved to the West Country in his final years where he sold items directly from his studio. He died in the 1980s. This pretty enamelled flower brooch is from his later period.",979C,simple,0,175,http://www.antiquejewellerycompany.com/shop/bernard-instone-silver-enamel-brooch/,Brooches,"Mid-Century (1950s)",sold,,
"Theodor Farhner Silver, Rock Crystal, Coral & Marcasite Brooch","In Germany Art Nouveau was known as Jugendstil, this became a major influence on the decorative arts by 1900. In 1907, the Deutscher Warbund was formed to promote an alliance between art and industry. It was a teaching institution started by Van der Velde and Hermann Muthesius, partly inspired by British design developments. Its influence is particularly evident in the mass produced jewellery designs of the company of Theodor Farhner in Pforzhiem, which was the centre of the German jewellery industry between 1900 and 1930. This brooch is from that period and typically Art Deco. It is signed.",742C,,0,450,http://www.antiquejewellerycompany.com/shop/theodore-farhner-silver-rock-crystal-coral-marcasite-brooch/,Brooches,"Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"Silver Posy Holder","An unusual shield shape silver brooch which has a glass phial attached to the reverse for holding a posy of flowers. It is chased with flowers and was made circa 1880.",981C,simple,0,175,http://www.antiquejewellerycompany.com/shop/silver-posy-holder/,Brooches,"Victorian (1839-1901)",sold,,
"Marcasite Swirly Silver Art Deco Brooch","A large swirly silver and marcasite brooch which was made in the 1920s. It looks great on a jacket or dress.",84D,simple,0,250,http://www.antiquejewellerycompany.com/shop/marcasite-swirly-silver-art-deco-brooch/,Brooches,"Art Deco (1920-1935)",sold,,
"Bone & Gold Brooch","This brooch is Victorian. It is mounted with gold and a foiled amethyst. It was probably a hunting trophy which was brought back from India. The 18ct gold work is nicely engraved with a shield shape plaque in the middle which was never engraved with the owner's initials.",90D,simple,0,675,http://www.antiquejewellerycompany.com/shop/bone-gold-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Citrine Drop Earrings & Ring in Original Box","A well presented pair of drop citrine earrings and ring to match in the original box.
The citrines are beautifully faceted and are a lovely colour and the ring matches them exactly.",51D,,0,1250,http://www.antiquejewellerycompany.com/shop/citrine-drop-earrings-ring-in-original-box/,Earrings,"Retro (1940s)",sold,,"Retro (1940s)"
"Opal & Diamond Drop Earrings","A useful pair of opal and diamond drop earrings. They were made in the 1920s, and are set in white gold.",158C,,0,975,http://www.antiquejewellerycompany.com/shop/opal-diamond-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Edwardian Diamond Daisy Cluster Ring","A pretty Edwardian daisy cluster ring with diamond sides. It was made circa 1910 and is ideal as a dress ring or an engagement ring.",751L,,0,850,http://www.antiquejewellerycompany.com/shop/edwardian-diamond-daisy-cluster-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,
"Ruby & Diamond Art Nouveau Crossover Ring","A pretty Art Nouveau ruby and diamond twist ring which was made circa 1910. The rubies are a good red colour and the diamonds are very bright. It is 18ct gold.",116D,,0,1275,http://www.antiquejewellerycompany.com/shop/ruby-diamond-art-nouveau-crossover-ring/,"Rings>Engagement Rings","Art Nouveau (1890-1915)",sold,,"Art Nouveau (1890 -1915)"
"Large Venetian Glass 1980s Ring","An amazing ring. I had to buy it because it is so zaney and really well made. It is big and great fun. The shank is silver gilt and is mounted with the large green and black Venetian glass piece. I have not been able to find out much about it apart from a colleague who said a designer had made similar rings in London in the 1980s.",105D,simple,0,675,http://www.antiquejewellerycompany.com/shop/large-venetian-glass-1980s-ring/,"Rings>Dress Rings","Modern (1960s onwards)",sold,,
