Post ID	Product SKU	Product Title	Product Status	Product Status 2	Product URL	Product Description	Product Price	Product Regular Price	Product Sale Price	Product Stock Status	Product Image Gallery	Product Type	Product Materials	Product Period	Type	Gender	Collection
25469	799F	Edwardian Platinum & Diamond Set Five Line Ring	publish	available	https://www.antiquejewellerycompany.com/shop/edwardian-platinum-diamond-set-five-line-ring	A delicate diamond ring set with five lines of small diamonds. It is platinum and iridium, a mix which was common in that period for its strength. 	1875	1875	N/A 	instock	25470,37711,25471,25472,25473,25474,25475,25476	simple	platinum/precious-stones/diamond/metals	edwardian	antique-engagement-rings	female	N/A
42475	14/J	Art Deco 18ct White Gold &amp; Diamond Solitaire Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-18ct-white-gold-diamond-solitaire-ring	A pretty diamond 18ct white gold solitaire ring with a piecrust surround enclosing a 70 point diamond. It was made circa 1920-1930. It is in lovely condition and would be ideal as an  engagement ring.	1425	1425	N/A 	instock	42476,42611,42613,42614,42610,42612	simple	precious-stones/diamond/metals/gold	art-deco	antique-engagement-rings	female	bridal
25477	647F	Art Deco Sapphire Eternity Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-sapphire-eternity-ring-2	An eternity ring set with a mixture of French cut and square cut sapphires, made circa 1920-1930.	525	525	N/A 	instock	25478,25479,25480,25481	simple	precious-stones/metals/sapphire	art-deco	antique-eternity-swivel-rings	female	N/A
25482	646F	Art Deco Ruby Eternity Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-ruby-eternity-ring-2	A ruby eternity ring with square cut rubies set in a channel setting made circa 1920-1930.	525	525	N/A 	instock	25483,37712,25485,25486,25484	simple	ruby/gold	art-deco	antique-eternity-swivel-rings	female	N/A
25487	645F	Diamond Set Eternity Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/diamond-set-eternity-ring	A narrow eternity ring set with small mixed diamonds. It would look good stacked with other coloured stone eternity rings.	525	525	N/A 	instock	25488,37713,25490,25491,25489	simple	precious-stones/diamond/metals/gold	edwardian	antique-eternity-swivel-rings	female	N/A
25492	840F	Edwardian Natural Pearl & Diamond Cluster Earrings	publish	sold	https://www.antiquejewellerycompany.com/shop/edwardian-natural-pearl-diamond-cluster-earrings-2	A really good pair of old mine cut diamond and natural bouton pearl earrings. They were made circa 1900-1910 and have very safe 18ct gold hinge fitments.	2950	2950	N/A 	instock	25494,25493,25496,25495	simple	pearl/precious-stones/diamond/metals/gold	edwardian	antique-earrings	female	N/A
25497	851F	Silver & Porcelain Four Vices Cufflinks	publish	sold	https://www.antiquejewellerycompany.com/shop/silver-porcelain-four-vices-cufflinks	A jolly pair of silver cufflinks set with four porcelain plaques representing the four vices, wine, women gambling and racing. A must for a lively chap.	250	250	N/A 	instock	25574,25499	simple	silver/metals	modern	antique-cufflinks	male	dandy-man
42479	16/J	Art Deco Platinum, Two Stone Diamond Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-platinum-two-stone-diamond-ring	An unusual Art Deco platinum ring set with good white diamonds. The two larger ones in the centre contrast with the twist detail in the design and the smaller diamonds on either side. It was made circa 1920-1930.	1875	1875	N/A 	instock	42480,44539,42792,42794,42795,42790,42791,42793	simple	platinum/precious-stones/diamond/metals	art-deco	antique-engagement-rings	female	N/A
25500	847F	15ct Gold Coiled Snake & Pheasant Seal with Carnelian Intaglio of a Crest	publish	sold	https://www.antiquejewellerycompany.com/shop/15ct-gold-coiled-snake-pheasant-seal-with-carnelian-intaglio-of-a-crest	"A wonderful and unusual marked 15ct gold seal. It has a detailed carved intaglio crest with the words ""Prudens simplicitas"" and ""Esto Perpetua"" - family mottos - and the same bird and coiled snake that is in the gold work. It would appear to be a double centenary commemorative seal as it has engraved on the sides \"	1875	1875	N/A 	instock	25501,25502,25503,25504,25505,25506,25507,25508	simple	carnelian/metals/gold	edwardian	antique-seals-signet-rings	male	N/A
25509	800F	Mexican Indian Design Silver Collar	publish	available	https://www.antiquejewellerycompany.com/shop/mexican-indian-design-silver-collar	A stylish and striking Mexican silver collar made circa 1950-1960. The design is inevitably based on Amer-Indian motifs and the whole necklace articulates in a curve around the neck. It was made in the town of Taxco, well known for its brilliant makers.	975	975	N/A 	instock	25510,25511,25512	simple	silver/metals	mid-century	antique-necklaces	female	N/A
37020	276H	Art Deco Diamond Set Bombe Cluster Ring	publish	available	https://www.antiquejewellerycompany.com/shop/art-deco-diamond-set-bombe-cluster-ring	A good diamond cluster ring made circa 1920. The centre diamond is 75 points and is a good clear white stone. The shank is 18ct white gold and the top is platinum. It would be ideal as an engagement ring.	2500	2500	N/A 	instock	37021,37595,37076,37074,37079,37078,37077,37075	simple	platinum/precious-stones/diamond/metals/gold	art-deco	antique-engagement-rings	female	N/A
42483	18/J	18ct Gold Three Stone Diamond Crossover Ring	publish	available	https://www.antiquejewellerycompany.com/shop/18ct-gold-three-stone-diamond-crossover-ring-2	A pretty three stone diamond crossover ring. The diamonds are well matched, bright white stones set in 18ct gold. It would make a lovely engagement ring.	2250	2250	N/A 	instock	42484,44600,42986,42989,42990,42984,42985,42988,42987	simple	precious-stones/diamond	modern	antique-engagement-rings	N/A	N/A
4256	203D	Silver & Gold Overlay Victorian Brooch	publish	available	https://www.antiquejewellerycompany.com/shop/silver-gold-overlay-victorian-brooch	I love this gold overlay Victorian jewellery. It is always well made. This is a good example of two colour red and yellow gold overlay. The subject is the rose, an enduring symbol of love.	250	250	N/A 	instock	4257,4258,4259	simple	metals/silver/gold	victorian	antique-brooches	female	N/A
4260	125D	Shell Cameo Georgian Brooch	publish	sold	https://www.antiquejewellerycompany.com/shop/shell-cameo-georgian-brooch	A lovely late Georgian cameo of a classical subject. It is well carved and cleverly captures the different colours of the shell to the best advantage. It is surrounded by rubies in a gold and silver mount.	675	675	N/A	N/A	4261,4262,4263,4264	N/A	metals/precious-stones/ruby/silver/gold	georgian	antique-brooches	female	N/A
47952	276K	Victorian Silver &amp; Agate Horn brooch	publish	available	https://www.antiquejewellerycompany.com/shop/victorian-silver-agate-horn-brooch	An unusual Scottish silver brooch. It is in the shape of a horn and inset with different agates including bloodstone. The silver has been beautifully engraved on both ends. It is in excellent condition and was made circa 1860-1880.	975	975	N/A 	instock	47953,48372,48788	simple	agate/silver/metals/bloodstone	victorian	antique-brooches	male	swinging-sporrans
47956	275K	Victorian Vauxhall Glass Bug Brooch	publish	available	https://www.antiquejewellerycompany.com/shop/victorian-vauxhall-glass-bug-brooch	"This is a great looking bug! His wings and upper body are faceted Vauxhall glass with an edging of round glass and glass eyes. There are two kite registration marks underneath which is unusual. During the Victorian Era a diamond-shaped Design Registration Mark (1842-1883), known as a ""kitemark"" was used on jewellery and other decorative arts. These marks were stamped to indicate the date a particular design was registered, similar to a patent mark. Kitemarks from 1842-1867 consisted of the ""Class"" at the top within a circle, the ""Year"" at the top, the ""Month"" at the left point, ""Day"" at the right and ""Bundle"" number at the bottom. From 1868-1883 the ""Day"" was at the top, ""Bundle"" on the left, ""Year"" on the right and ""Month"" at the bottom. This practice stopped in 1884. I think this bug dates from around 1870.\r\n"	675	675	N/A 	instock	47957,48358,48357	simple	paste	victorian	antique-brooches	male	N/A
25616	865F	Swiss Enamel 15ct Gold & Enamel Cherub in the Night Sky Brooch	publish	available	https://www.antiquejewellerycompany.com/shop/swiss-enamel-15ct-gold-enamel-cherub-in-the-night-sky-brooch	A wonderful brooch made circa 1820 in Switzerland. This type of work is known as Swiss enamel. Many pieces were made for the burgeoning tourist market during the 19th century. Travellers would be able to purchase mountain scenery or Swiss girls and boys dressed in Cantonal costume, all beautifully painted in enamel on gold. This piece is comparatively rare as it features a cherub hovering in the night sky. He is surrounded by floral Forget-Me-Nots with a black enamel background. The sky is incredibly well done. It looks like the twinkling effect of goldstone, but it is in fact all painted in enamel. We have never seen this technique before on a Swiss enamel piece. The reverse contains a locket section with a lock of blonde and another of brunette hair bound together with fine gold thread, which leads us to conclude that it is a mourning piece made for a couple.	1875	1875	N/A 	instock	25618,25619,25620,25621	simple	metals/enamel/gold	georgian	antique-brooches	female	forget-me-not
37038	221H	Art Deco Silver, Pink Paste & Marcasite Pendant on a Silver Chain	publish	available	https://www.antiquejewellerycompany.com/shop/art-deco-silver-pink-paste-marcasite-pendant-on-a-silver-chain	A great Art Deco silver pendant on a silver chain set with a rectangular cut pink paste to imitate a pink sapphire, and marcasite to imitate diamonds. This was the costume jewellery of the 1920s and looks as cutting edge now as it did then.	375	375	N/A 	instock	37039,37082,37083	simple	marcasite/silver/metals	art-deco	antique-lockets-pendants	female	decodence
25622	812F	Victorian 15ct Gold, Enamel & Banded Sardonyx Round Brooch	publish	sold	https://www.antiquejewellerycompany.com/shop/victorian-15ct-gold-enamel-banded-sardonyx-round-brooch	This brooch was probably retailed by the Bond Street firm, E.W. Streeter, who specialised in high quality jewellery in the Victorian times. Their trademark was distinctive white enamel work. This brooch is set with a foiled banded sardonyx (a type of agate) and has a locket section to the reverse.	675	675	N/A 	instock	25624,25623,25625,25626,25627	simple	metals/onyx/enamel/gold	victorian	antique-brooches	female	N/A
25628	861F	Art Deco Natural Green Jade Carved Flowers Brooch	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-natural-green-jade-carved-flowers-brooch	"A jadeite brooch set in a silver mount. The jade is carved with branches birds and plum flowers on both sides signifying ""bringing you happiness"". It was made circa 1920-1930."	975	975	N/A 	instock	25629,25630,25631	simple	jade/silver/metals	art-deco	antique-brooches	female	N/A
42501	28/J	Edwardian 18ct Gold &amp; Diamond Three Stone Crossover Ring	publish	available	https://www.antiquejewellerycompany.com/shop/edwardian-18ct-gold-diamond-three-stone-crossover-ring	"A pretty Edwardian 18ct gold and platinum ring set with three diamonds in a crossover style. The diamonds have millegrain settings. From the French word ""mille"" for a thousand, and from ""grain"" as the same meaning in English, it refers to what appears to be tiny beads upon a metal precipice or edge. Fine platinum settings and in particular diamond rings, engagement rings and gemstone set rings, often employ this device. "	675	675	N/A 	instock	42502,44544,42806,42807,42802,42803,42805,42804	simple	platinum/precious-stones/diamond/metals/gold	edwardian	antique-engagement-rings	female	N/A
25632	844F	Art Deco Silver, Onyx, Pearl & Marcasite Earrings	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-silver-onyx-pearl-marcasite-earrings	A good and very stylish pair of silver Art Deco drop earrings set with onyx shards, split grey pearls and marcasite (iron pyrites) There is a pendant to match which is in the pendant section on the site.	675	675	N/A 	instock	25633,25634	simple	marcasite/pearl/onyx/silver/metals	art-deco	antique-earrings	female	N/A
25635	873F	Diamond &amp; Emerald Cluster Earrings	publish	sold	https://www.antiquejewellerycompany.com/shop/diamond-emerald-cluster-earrings	A useful pair of diamond and emerald cluster earrings which would go well with an emerald pendant or ring or worn with a pearl necklace.	1050	1050	N/A 	instock	25638,25636,25637,25639	simple	precious-stones/diamond/metals/gold/emerald	art-deco	antique-earrings	female	christmas-gifts
25647	785F	18ct White Gold, Sapphire & Diamond Bracelet	publish	available	https://www.antiquejewellerycompany.com/shop/18ct-white-gold-sapphire-diamond-bracelet	A classic and very wearable oval sapphire and small white diamond bracelet set in 18ct white gold.	2500	2500	N/A 	instock	25648,25649,25650,25651	simple	platinum/precious-stones/diamond/metals/sapphire	modern	antique-bracelets-bangles	female	wonder-room
25652	845F	Art Deco Silver, Onyx, Pearl & Marcasite Pendant on Chain	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-silver-onyx-pearl-marcasite-pendant-on-chain	N/A 	525	525	N/A 	instock	25657,25659,25658,25660,25653,25654,25655,25656	simple	marcasite/pearl/onyx/silver/metals	art-deco	antique-lockets-pendants	female	N/A
47968	258K	Edwardian Platinum &amp; 15ct Gold Diamond Set Heart Pendant	publish	available	https://www.antiquejewellerycompany.com/shop/edwardian-platinum-15ct-gold-diamond-set-heart-pendant	A delicate small platinum and 15ct gold back heart pendant set with diamonds in a cluster formation. It also has a diamond set loop.(The photograph shows it the wrong way up!) It was made circa 1900-1910.	1275	1275	N/A 	instock	47969,48419,48418	simple	platinum/precious-stones/diamond/metals/gold	edwardian	antique-lockets-pendants	female	i-love-you
