Date,Permalink,id,Title,"Regular Price",SKU,Content,"Product Type",parent_id,Types,Periods,ajc_p_status,ajc_p_resizeable,ajc_p_ringsize
20120424,http://www.antiquejewellerycompany.com/shop/amber-silver-arts-crafts-guard-chain/,4231,"Amber & Silver Arts & Crafts Guard Chain",675,197D,"A very attractive Arts and Crafts silver long chain which is set with Baltic amber. It is hand-made and was made circa 1910. It is typical of the Arts and Crafts design of the period and looks wonderful when worn.",simple,0,Chains,"Art Nouveau (1890-1915)",available,,
20120424,http://www.antiquejewellerycompany.com/shop/silver-marcasite-collar/,4234,"Silver & Marcasite Collar",375,211D,"This is a very wearable silver and marcasite collar. It is stylish and is articulated to follow the neckline. It was most likely made during the Art Deco period or slightly later.",simple,0,Necklaces,"Art Deco (1920-1935)",sold,,
20120424,http://www.antiquejewellerycompany.com/shop/david-anderson-silver-enamel-shard-collar/,4239,"David Andersen Silver & Enamel Shard Collar",675,47Z,"A very striking and different silver gilt collar by David Andersen. It is beautifully enamelled in a good mid blue colour and looks terrific on the neck. It was probably made between1930-50.",simple,0,Necklaces,"Retro (1940s)",sold,,
20120424,http://www.antiquejewellerycompany.com/shop/silver-victorian-oval-locket-with-bird-motif/,4244,"Silver Victorian Oval Locket with Bird Motif",375,198D,"This is a large Victorian locket with an engraving of a swallow. The swallow, as well as bluebirds and sparrows, has always had a symbolic meaning for sailors because these birds were usually the first sign that land was near. Perhaps it was originally given as a keepsake while the donor was at sea. It is in good condition and was made circa 1880.",,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120424,http://www.antiquejewellerycompany.com/shop/georgian-pinchbeck-heart-locket/,4249,"Georgian Pinchbeck Heart Locket",150,183D,"A well engraved pinchbeck heart shape locket with a locket fitting to the reverse. It was made circa 1820. ""Pinchbeck"" is a form of brass, an alloy of copper and zinc, mixed in proportions so that it closely resembles gold in appearance. It was invented in the 18th century by Christopher Pinchbeck, a London clockmaker. Since gold was only sold in 18-carat quality at that time, the development of pinchbeck allowed ordinary people to buy gold 'effect' jewellery on a budget. Pinchbeck typically comprises copper and zinc.",simple,0,"Lockets &amp; Pendants","Georgian (1714-1830)",sold,,
20120424,http://www.antiquejewellerycompany.com/shop/edwardian-9ct-gold-sapphire-diamond-heart-locket/,4252,"Edwardian 9ct Gold Sapphire & Diamond Heart Locket",375,209D,"A good example of an Edwardian heart locket which has been set with a sapphire and four diamonds. It is in very good condition and was made circa 1910.",simple,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
20120424,http://www.antiquejewellerycompany.com/shop/silver-gold-overlay-victorian-brooch/,4256,"Silver & Gold Overlay Victorian Brooch",250,203D,"I love this gold overlay Victorian jewellery. It is always well made. This is a good example of two colour red and yellow gold overlay. The subject is the rose, an enduring symbol of love.",simple,0,Brooches,"Victorian (1839-1901)",available,,
20120424,http://www.antiquejewellerycompany.com/shop/shell-cameo-georgian-brooch/,4260,"Shell Cameo Georgian Brooch",675,125D,"A lovely late Georgian cameo of a classical subject. It is well carved and cleverly captures the different colours of the shell to the best advantage. It is surrounded by rubies in a gold and silver mount.",,0,Brooches,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20120424,http://www.antiquejewellerycompany.com/shop/georgian-gold-snake-memorial-brooch/,4265,"Georgian Gold Snake Memorial Brooch",675,153D,"This is a good example of a Georgian 9ct gold memorial brooch. The snake motif means ""For eternity"". It was very commonly used throughout the Georgian and Victorian periods. It is further decorated with crosshatched black enamel for ""Death"". The pearls are for ""Tears"" and there is a small diamond in the eye for ""passing over to the light"". Finally there is a dash of red enamel just for good measure for ""the blood of Christ""! For a collector of mourning jewellery I would highly recommend this piece.",,0,Brooches,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20120424,http://www.antiquejewellerycompany.com/shop/silver-paste-edwardian-rose-brooch/,4270,"Silver & Paste Edwardian Rose Brooch",250,133D,"A pretty paste set Edwardian silver brooch which was made circa 1910-20.
It is delicate. It was a gift of love and is as appropriate today as it was then.",simple,0,Brooches,"Edwardian (1901-1914)",sold,,
20120423,http://www.antiquejewellerycompany.com/shop/paste-silver-double-drop-edwardian-necklace/,4275,"Paste & Silver Double Drop Edwardian Necklace",525,164D,"This is a really pretty Edwardian double drop necklace set with paste to imitate a ruby and diamond equivalent. The paste is bright and looks great in evening light, so much so that you could mistake it for the real thing. It is silver and was made circa 1910.",,0,Necklaces,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120418,http://www.antiquejewellerycompany.com/shop/9ct-gold-set-of-edwardian-buttons-in-original-case/,4280,"9ct Gold Set of Edwardian Buttons in Original Case",550,176D,"A good set of Edwardian buttons in their original case. They are 9ct gold and set with mother of pearl plaques with a gold button detail in the centre and white enamel surround.",,0,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120418,http://www.antiquejewellerycompany.com/shop/9ct-gold-edwardian-cufflinks-studs-set/,4283,"9ct Gold Edwardian Cufflinks & Studs Set",525,928C,"A good set of cufflinks and studs which were made in 1903 in Chester. They are nicely engraved with swirls, and in good condition in the original case.",simple,0,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Edwardian (1901-1914)",sold,,
20120418,http://www.antiquejewellerycompany.com/shop/18ct-9ct-diamond-cufflinks-studs-set/,4288,"18ct & 9ct Diamond Cufflinks & Studs Set",1500,942C,"A really well presented set of cufflinks, buttons and studs. It was made in the Edwardian period, circa 1910. It has white gold edges and yellow gold backs in18ct gold and 9ct gold. The centres are mother of pearl plaques set with diamonds which add to the smart quality of this set.",,0,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120418,http://www.antiquejewellerycompany.com/shop/art-nouveau-pink-green-enamel-silver-necklace/,4294,"Art Nouveau Pink & Green Enamel Silver Necklace",1125,NL/J,"A really pretty and striking Art Nouveau necklace which was probably made in Newlyn, Cornwall circa 1910. It is well enamelled in pink and green and is an unusual design.",simple,0,Necklaces,"Art Nouveau (1890-1915)",available,,
20120418,http://www.antiquejewellerycompany.com/shop/arts-crafts-silver-coral-necklace/,4299,"Arts & Crafts Silver & Coral Necklace",975,17C,"A most unusual carved coral roses silver Arts and Crafts necklace. It was made circa 1910. It has its original bar and ring clasp and is all hand made with fine leaf design.",simple,0,Necklaces,"Art Nouveau (1890-1915)",available,,
20120418,http://www.antiquejewellerycompany.com/shop/marcasite-silver-collar/,4304,"Marcasite & Silver Collar",375,743C,"A very wearable and smart Art Deco marcasite and silver necklace which is raised in the middle in a pleasing curve design.",simple,0,Necklaces,"Art Deco (1920-1935)",sold,,
20120418,http://www.antiquejewellerycompany.com/shop/theodore-farhner-silver-gilt-necklace/,4309,"Theodor Farhner Silver Gilt Necklace",475,96D,"A stylish silver gilt necklace by Theodor Fahrner which is studded with marcasite in a most attractive style. It was made circa 1925.",,0,Necklaces,"Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
20120418,http://www.antiquejewellerycompany.com/shop/rock-crystal-double-drop-necklace/,4314,"Rock Crystal Double Drop Necklace",450,89D,"A simple yet very smart rock crystal and silver necklace. It was made circa 1910.",,0,Necklaces,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120417,http://www.antiquejewellerycompany.com/shop/maltese-cross-enamel-cufflinks/,4318,"Maltese Cross Enamel Cufflinks",1200,585L/J,"These presentation cufflinks are still in their original silver box engraved with the following:<br /><br />Presented to<br /> DR.F.G.Percival, O.B.E.<br /> by the Officers N.C.Os and men of the No9( Singhbhum) Sub District as a token of esteem<br /> Jamshedpur, India<br /> March 1948<br /><br />The cufflinks were made and sold by Hamilton & Co.Ltd with outlets in Calcutta, Delhi and London. <br /><br />The silver box is hallmarked 1946 assayed in India (elephant and date mark L).<br /><br />The black and white enamel illustrate a beautiful design of a Maltese Cross interspersed with gold tigers and deer.",,0,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Retro (1940s)",sold,"Retro (1940s)",
20120417,http://www.antiquejewellerycompany.com/shop/theodore-farhner-silver-marcasite-art-deco-necklace/,4324,"Theodor Farhner Silver & Marcasite Art Deco Necklace",675,22D,"A stylish Art Deco necklace by Thedore Fahrner. He was one of the foremost designers of the period and worked in Pforzheim in the Black Forrest in Southern Germany. It is silver and set with marcasite to imitate diamonds. There is a bracelet to match in the bracelet section.",simple,0,Necklaces,"Art Deco (1920-1935)",sold,,
20120417,http://www.antiquejewellerycompany.com/shop/silver-key-design-collar/,4328,"Silver Key Design Collar",275,30D,"An amusing key design silver collar which is smart on the neck. It was made circa 1950-60 in my opinion.",,0,Necklaces,"Mid-Century (1950s)",available,"Mid-century (1950s)",
20120417,http://www.antiquejewellerycompany.com/shop/theodore-farhner-silver-marcasite-art-deco-butterfly-design-necklace/,4333,"Theodor Farhner Silver & Marcasite Art Deco Butterfly Design Necklace",675,24D,"This necklace was designed by Theodor Fahrner who worked in Pforzheim, Southern Germany. He was a wonderful designer and created many timeless pieces which are as wearable today as they were then. It is silver set with marcasite to imitate diamonds.",simple,0,Necklaces,"Art Deco (1920-1935)",available,,
20120417,http://www.antiquejewellerycompany.com/shop/carved-jet-victorian-beads/,4338,"Carved Jet Victorian Beads",475,932C,"A good example of a vIctorian carved jet bead necklace. It was made circa 1870 in Whitby, Yorkshire where jet had been sourced since Roman times. Jet is literally fossilised wood and lends itself to being carved in quite intricate ways.",simple,0,Necklaces,"Victorian (1839-1901)",sold,,
20120417,http://www.antiquejewellerycompany.com/shop/silver-chagreen-enamel-effect-necklace/,4341,"Silver Chagreen Enamel Effect Necklace",675,803B/OJ,"This necklace has a bracelet to match. It is unusual in that it seems to be inlaid with pieces of turquoise and enamel to simulate chagreen (lizard skin). It was made in the 1960s in Mexico and is high grade silver.",,0,Necklaces,"Modern (1960s onwards)",available,"Modern (1960s onwards)",
20120417,http://www.antiquejewellerycompany.com/shop/theodor-farhner-silver-marcasite-butterfly-design-bracelet/,4347,"Theodor Farhner Silver & Marcasite Butterfly Design Bracelet",550,25D,"An excellent example of a silver and marcasite bracelet designed by Theodor Farhner in the 1930s. He was one of the most influential and foremost makers in the Art Deco period. The design is stylised butterflies. There is a necklace to go with this, so you could purchase the two items if wanted.",simple,0,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
20120417,http://www.antiquejewellerycompany.com/shop/victorian-silver-large-link-bracelet/,4352,"Victorian Silver Large Link Bracelet",675,57D,"A fabulous large silver bracelet which was made circa 1880. It is so modern looking and must have inspired the Gucci designs!",,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120417,http://www.antiquejewellerycompany.com/shop/art-nouveau-blister-pearl-gold-bracelet/,4356,"Art Nouveau Blister Pearl Gold Bracelet",975,806B/OJ,"A very stylish Art Nouveau English bracelet which has been set with blister pearls. It has a hidden clasp which looks very neat and keeps the continuity of the design. It is by Barnet Henry Joseph, a well known designer and it is 9ct gold.",simple,0,"Bracelets &amp; Bangles","Art Nouveau (1890-1915)",available,,
20120417,http://www.antiquejewellerycompany.com/shop/theodore-farhner-silver-marcasite-bracelet/,4361,"Theodor Farhner Silver & Marcasite Bracelet",550,23D,"This silver bracelet was designed by Theodor Fahrner in the 1930s. He was one of the foremost Art Deco jewellery makers and was based in the Black Forrest, in southern Germany in Pforzheim. There is a necklace to match which is listed in the necklace section.",simple,0,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
20120417,http://www.antiquejewellerycompany.com/shop/onyx-14ct-gold-art-deco-bracelet/,4365,"Onyx & 14ct Gold Art Deco Bracelet",1500,27D,"A super stylish Art Deco bracelet composed of onyx plaques interspersed with gold which has been etched in a brick effect. It is 14ct gold and was made circa 1935.",,0,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
20120417,http://www.antiquejewellerycompany.com/shop/silver-chagreen-enamel-effect-bracelet/,4370,"Silver Chagreen Enamel Effect Bracelet",375,804B/OJ,"A good looking bracelet which was made in Mexico circa 1960. It seems to be inlaid with turquoise and enamel to resemble chagreen (lizard skin). It is high grade silver and has a necklace which matches.",simple,0,"Bracelets &amp; Bangles","Modern (1960s onwards)",sold,,
20120417,http://www.antiquejewellerycompany.com/shop/aquamarine-14ct-gold-bracelet/,4375,"Aquamarine 14ct Gold Bracelet",975,876C,"A graded aquamarine 14ct gold bracelet which looks very good on the wrist. The aquamarines are evenly matched and it was made in the 1950s.",,0,"Bracelets &amp; Bangles","Mid-Century (1950s)",sold,"Mid-century (1950s)",
